feature,importance,strategy,feature_count_target,n_selected,seed,rank
L89_wet_NIR,0.026451587085378862,VIF10_only,34,34,2025,16
S2_wet_B2,0.0263434943639096,VIF10_only,34,34,2025,17
S2_wet_NDMI,0.025605977519967144,VIF10_only,34,34,2025,18
L89_wet_NDMI,0.024327130745299866,VIF10_only,34,34,2025,19
L89_wet_MSI,0.02405921032525732,VIF10_only,34,34,2025,20
DEM_slope,0.0239753185468252,VIF10_only,34,34,2025,21
S2_wet_B5,0.023084275483753202,VIF10_only,34,34,2025,22
L89_wet_Blue,0.023016020049287624,VIF10_only,34,34,2025,23
S1_VHdesc_p50,0.022258848097869894,VIF10_only,34,34,2025,24
S1_VH_glcm_contrast_5x5,0.021759420295611204,VIF10_only,34,34,2025,25
S1_VVminusVH_asc_p50,0.019501099206812738,VIF10_only,34,34,2025,26
S1_VVdesc_p50,0.01878883100091931,VIF10_only,34,34,2025,27
S2_wet_PSRI,0.01665606579414652,VIF10_only,34,34,2025,28
S1_VHdesc_p75,0.014499079302423421,VIF10_only,34,34,2025,29
S1_VH_glcm_asm_5x5,0.012836519040713546,VIF10_only,34,34,2025,30
S1_VHdesc_std,0.009721408558742237,VIF10_only,34,34,2025,31
DEM_hillshade,0.009126466639680971,VIF10_only,34,34,2025,32
S1_VVdesc_std,0.007484325005176071,VIF10_only,34,34,2025,33
DEM_aspect,0.006705343527120617,VIF10_only,34,34,2025,34
S2_dry_CVI,0.061456091407548624,VIF10_only,34,34,2026,1
DEM_elevation,0.06064779182257441,VIF10_only,34,34,2026,2
L89_dry_NIR,0.050377677391200096,VIF10_only,34,34,2026,3
S1_VVasc_p50,0.04775862625030431,VIF10_only,34,34,2026,4
S2_dry_SR,0.04753295464628303,VIF10_only,34,34,2026,5
S2_dry_B2,0.04726330612305261,VIF10_only,34,34,2026,6
L89_dry_Blue,0.04699579230700606,VIF10_only,34,34,2026,7
S2_dry_PSRI,0.04512855360416456,VIF10_only,34,34,2026,8
S2_dry_NDMI,0.0413792144157651,VIF10_only,34,34,2026,9
S2_wet_SR,0.04012236049901242,VIF10_only,34,34,2026,10
S2_dry_MTCI,0.03581505120063657,VIF10_only,34,34,2026,11
S2_wet_CVI,0.035700405332567554,VIF10_only,34,34,2026,12
S2_wet_MTCI,0.03152767242687271,VIF10_only,34,34,2026,13
S2_wet_B6,0.02904727719243628,VIF10_only,34,34,2026,14
L89_wet_SWIR2_p75,0.026392249064886485,VIF10_only,34,34,2026,15
L89_wet_NIR,0.02624130532344888,VIF10_only,34,34,2026,16
S2_wet_B2,0.026098044114574302,VIF10_only,34,34,2026,17
S2_wet_NDMI,0.0260354893875201,VIF10_only,34,34,2026,18
L89_wet_MSI,0.023612198018085236,VIF10_only,34,34,2026,19
L89_wet_NDMI,0.02353704482897129,VIF10_only,34,34,2026,20
DEM_slope,0.023024739820830434,VIF10_only,34,34,2026,21
L89_wet_Blue,0.022771700634917447,VIF10_only,34,34,2026,22
S2_wet_B5,0.022697594861353688,VIF10_only,34,34,2026,23
S1_VH_glcm_contrast_5x5,0.022111740452519048,VIF10_only,34,34,2026,24
S1_VHdesc_p50,0.02164932148885289,VIF10_only,34,34,2026,25
S1_VVminusVH_asc_p50,0.019616614274393818,VIF10_only,34,34,2026,26
S1_VVdesc_p50,0.018405578701900207,VIF10_only,34,34,2026,27
S2_wet_PSRI,0.01625081472208002,VIF10_only,34,34,2026,28
S1_VHdesc_p75,0.014511774510287897,VIF10_only,34,34,2026,29
S1_VH_glcm_asm_5x5,0.013140840474345609,VIF10_only,34,34,2026,30
S1_VHdesc_std,0.009663654709684189,VIF10_only,34,34,2026,31
DEM_hillshade,0.009130201677727994,VIF10_only,34,34,2026,32
S1_VVdesc_std,0.007499712752964611,VIF10_only,34,34,2026,33
DEM_aspect,0.00685660556123157,VIF10_only,34,34,2026,34
S2_dry_CVI,0.06263928159108996,VIF10_only,34,34,2027,1
DEM_elevation,0.059046279546761775,VIF10_only,34,34,2027,2
L89_dry_NIR,0.050378774137997864,VIF10_only,34,34,2027,3
S2_dry_B2,0.04790535220351028,VIF10_only,34,34,2027,4
S1_VVasc_p50,0.047783492922580974,VIF10_only,34,34,2027,5
L89_dry_Blue,0.04663890402012392,VIF10_only,34,34,2027,6
S2_dry_SR,0.04606803497612036,VIF10_only,34,34,2027,7
S2_dry_PSRI,0.04456733692511582,VIF10_only,34,34,2027,8
S2_wet_SR,0.04188604306660387,VIF10_only,34,34,2027,9
S2_dry_NDMI,0.04108334007424285,VIF10_only,34,34,2027,10
S2_dry_MTCI,0.035455750031506035,VIF10_only,34,34,2027,11
S2_wet_CVI,0.03456523014007491,VIF10_only,34,34,2027,12
S2_wet_MTCI,0.031010313446769494,VIF10_only,34,34,2027,13
S2_wet_B6,0.030182258024678076,VIF10_only,34,34,2027,14
L89_wet_NIR,0.027129994007521894,VIF10_only,34,34,2027,15
L89_wet_SWIR2_p75,0.026560198548119925,VIF10_only,34,34,2027,16
S2_wet_NDMI,0.025882735493885225,VIF10_only,34,34,2027,17
S2_wet_B2,0.025218123117415732,VIF10_only,34,34,2027,18
L89_wet_NDMI,0.02503452296263064,VIF10_only,34,34,2027,19
L89_wet_MSI,0.023660420224560753,VIF10_only,34,34,2027,20
DEM_slope,0.023005954995696024,VIF10_only,34,34,2027,21
S2_wet_B5,0.022528822704147994,VIF10_only,34,34,2027,22
L89_wet_Blue,0.022442598638563176,VIF10_only,34,34,2027,23
S1_VHdesc_p50,0.022345505969759986,VIF10_only,34,34,2027,24
S1_VH_glcm_contrast_5x5,0.021420775962393758,VIF10_only,34,34,2027,25
S1_VVminusVH_asc_p50,0.019504701405593936,VIF10_only,34,34,2027,26
S1_VVdesc_p50,0.018767316452199128,VIF10_only,34,34,2027,27
S2_wet_PSRI,0.016274715790449187,VIF10_only,34,34,2027,28
S1_VHdesc_p75,0.01464952953410304,VIF10_only,34,34,2027,29
S1_VH_glcm_asm_5x5,0.012864742947557283,VIF10_only,34,34,2027,30
S1_VHdesc_std,0.0098388223221885,VIF10_only,34,34,2027,31
DEM_hillshade,0.009349587202314696,VIF10_only,34,34,2027,32
S1_VVdesc_std,0.007463545329803,VIF10_only,34,34,2027,33
DEM_aspect,0.006846995283920038,VIF10_only,34,34,2027,34
S2_dry_CVI,0.062856865168578,VIF10_only,34,34,2028,1
DEM_elevation,0.05952564920965021,VIF10_only,34,34,2028,2
L89_dry_NIR,0.049436506261450665,VIF10_only,34,34,2028,3
S2_dry_B2,0.048950950327508264,VIF10_only,34,34,2028,4
S1_VVasc_p50,0.04756109180997512,VIF10_only,34,34,2028,5
L89_dry_Blue,0.04681523819469567,VIF10_only,34,34,2028,6
S2_dry_SR,0.04587805581391571,VIF10_only,34,34,2028,7
S2_dry_PSRI,0.0450117870472767,VIF10_only,34,34,2028,8
S2_wet_SR,0.04215591983485952,VIF10_only,34,34,2028,9
S2_dry_NDMI,0.04071161121307204,VIF10_only,34,34,2028,10
S2_dry_MTCI,0.03603137106720216,VIF10_only,34,34,2028,11
S2_wet_CVI,0.035498004285431276,VIF10_only,34,34,2028,12
S2_wet_B6,0.030323282463564125,VIF10_only,34,34,2028,13
S2_wet_MTCI,0.029977184283822164,VIF10_only,34,34,2028,14
L89_wet_NIR,0.026801618253135845,VIF10_only,34,34,2028,15
S2_wet_B2,0.02585974536824226,VIF10_only,34,34,2028,16
L89_wet_SWIR2_p75,0.025613830078353092,VIF10_only,34,34,2028,17
S2_wet_NDMI,0.02546288273648205,VIF10_only,34,34,2028,18
L89_wet_NDMI,0.02438680122077422,VIF10_only,34,34,2028,19
L89_wet_MSI,0.023738257507418366,VIF10_only,34,34,2028,20
DEM_slope,0.02357915905088034,VIF10_only,34,34,2028,21
S2_wet_B5,0.022753912465067312,VIF10_only,34,34,2028,22
L89_wet_Blue,0.02254377180996115,VIF10_only,34,34,2028,23
S1_VHdesc_p50,0.02190876273590981,VIF10_only,34,34,2028,24
S1_VH_glcm_contrast_5x5,0.021850111060357797,VIF10_only,34,34,2028,25
S1_VVdesc_p50,0.019831049128709123,VIF10_only,34,34,2028,26
S1_VVminusVH_asc_p50,0.01918531941990332,VIF10_only,34,34,2028,27
S2_wet_PSRI,0.016127498208349494,VIF10_only,34,34,2028,28
S1_VHdesc_p75,0.013984299500839521,VIF10_only,34,34,2028,29
S1_VH_glcm_asm_5x5,0.012724266450729,VIF10_only,34,34,2028,30
S1_VHdesc_std,0.009440586732923344,VIF10_only,34,34,2028,31
DEM_hillshade,0.00932475042228496,VIF10_only,34,34,2028,32
S1_VVdesc_std,0.0073634905201507275,VIF10_only,34,34,2028,33
DEM_aspect,0.006786370348526571,VIF10_only,34,34,2028,34
