block_size_km,fold,feature,ranking_importance,rank,selected,source_group,season_or_orbit,feature_family
20,2,S2_wet_GNDVI,0.012412211270297426,26,False,Sentinel-2 optical,wet,spectral_index
20,2,L89_dry_NDVI,0.012346498052532292,27,True,Landsat 8/9 optical,dry,spectral_index
20,2,S2_dry_SR,0.012283469647870016,28,True,Sentinel-2 optical,dry,spectral_index
20,2,L89_dry_NIR,0.012190851653035508,29,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,2,S2_wet_B12,0.012072382394729691,30,True,Sentinel-2 optical,wet,spectral_band_or_percentile
20,2,L89_dry_NDMI,0.012026202328859292,31,True,Landsat 8/9 optical,dry,spectral_index
20,2,S2_dry_B8,0.011939464276515231,32,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,2,S2_wet_CVI,0.011797692981468435,33,True,Sentinel-2 optical,wet,spectral_index
20,2,S2_dry_MSR,0.011678283785186207,34,False,Sentinel-2 optical,dry,spectral_index
20,2,S2_wet_SR,0.011657028163331197,35,True,Sentinel-2 optical,wet,spectral_index
20,2,S2_dry_B5,0.011629805739077221,36,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,2,S2_dry_NBR,0.011598804019266462,37,False,Sentinel-2 optical,dry,spectral_index
20,2,S2_dry_NDWI,0.011527629257223478,38,False,Sentinel-2 optical,dry,spectral_index
20,2,L89_dry_Blue,0.011343421534442608,39,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,2,S2_dry_PSRI,0.011296956431011059,40,True,Sentinel-2 optical,dry,spectral_index
20,2,S2_wet_NBR,0.010994624493107372,41,False,Sentinel-2 optical,wet,spectral_index
20,2,S2_dry_B4,0.010902815573164148,42,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,2,L89_wet_NBR,0.010789393579690302,43,False,Landsat 8/9 optical,wet,spectral_index
20,2,S2_dry_NDVI_RE,0.010700169069139653,44,False,Sentinel-2 optical,dry,spectral_index
20,2,S2_dry_GNDVI,0.010621546675762336,45,False,Sentinel-2 optical,dry,spectral_index
20,2,S2_dry_CI_RE,0.010481412687635541,46,False,Sentinel-2 optical,dry,spectral_index
20,2,S2_dry_NLI,0.010320433866117062,47,False,Sentinel-2 optical,dry,spectral_index
20,2,S2_wet_NLI,0.010261452555077594,48,True,Sentinel-2 optical,wet,spectral_index
20,2,S2_wet_NDVI_RE,0.009879581988690416,49,False,Sentinel-2 optical,wet,spectral_index
20,2,S2_dry_NDMI,0.009810667117466492,50,False,Sentinel-2 optical,dry,spectral_index
20,2,S2_wet_NDVI,0.009634836260349357,51,False,Sentinel-2 optical,wet,spectral_index
20,2,S2_wet_MTCI,0.00956595095667572,52,False,Sentinel-2 optical,wet,spectral_index
20,2,S2_wet_B6,0.00949799364823651,53,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,2,S2_wet_MNDWI,0.009496952007980708,54,False,Sentinel-2 optical,wet,spectral_index
20,2,S2_wet_CI_RE,0.009293352103409449,55,False,Sentinel-2 optical,wet,spectral_index
20,2,S2_dry_RDVI,0.009274986145548886,56,False,Sentinel-2 optical,dry,spectral_index
20,2,L89_wet_SWIR2,0.009124047215453094,57,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,2,S2_wet_B2,0.009079269931488557,58,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,2,S2_wet_B8,0.009030633684317845,59,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,2,S2_wet_B11,0.008999466847315512,60,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,2,S2_dry_MTCI,0.00876119420661448,61,False,Sentinel-2 optical,dry,spectral_index
20,2,S2_wet_B3,0.008682580192450847,62,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,2,S2_wet_RDVI,0.008404530223925554,63,False,Sentinel-2 optical,wet,spectral_index
20,2,S2_dry_NDVI,0.008363883348201408,64,False,Sentinel-2 optical,dry,spectral_index
20,2,L89_wet_NIR,0.008258752145075572,65,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,2,S2_wet_MSR,0.007873600014420072,66,False,Sentinel-2 optical,wet,spectral_index
20,2,L89_wet_NDVI,0.007606203504979276,67,False,Landsat 8/9 optical,wet,spectral_index
20,2,S2_wet_NDMI,0.00756146410500784,68,False,Sentinel-2 optical,wet,spectral_index
20,2,S2_wet_B4,0.007530847567289099,69,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,2,S1_VH_glcm_contrast_5x5,0.007406639695087386,70,False,Sentinel-1 SAR,static_or_annual,texture
20,2,DEM_slope,0.0073440772438766915,71,False,DEM/topography,static_or_annual,topographic
20,2,L89_wet_SWIR1,0.007013076030533048,72,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,2,S1_VHdesc_p25,0.00684578083587198,73,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,2,S2_wet_B5,0.006808076062730898,74,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,2,L89_wet_BSI,0.0066153832788716825,75,False,Landsat 8/9 optical,wet,spectral_index
20,2,S2_wet_NDI,0.006529124279579631,76,False,Sentinel-2 optical,wet,spectral_index
20,2,S2_wet_B7,0.006425946518583109,77,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,2,L89_wet_Red,0.006294266275117398,78,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,2,L89_wet_NDMI,0.0061065860969428815,79,False,Landsat 8/9 optical,wet,spectral_index
20,2,L89_wet_MSI,0.0059714362847070055,80,False,Landsat 8/9 optical,wet,spectral_index
20,2,L89_wet_SWIR2_p75,0.005962776629069147,81,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,2,S1_VVdesc_p25,0.00594743968512966,82,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,2,S1_VVdesc_p50,0.005916538549051123,83,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,2,L89_wet_Blue,0.005523917752308817,84,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,2,S1_VVminusVH_asc_p50,0.005431687137201479,85,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,2,S1_VHdesc_p50,0.005341582990065963,86,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,2,L89_wet_Green,0.0052203290091767775,87,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,2,S2_wet_PSRI,0.00504931246943431,88,False,Sentinel-2 optical,wet,spectral_index
20,2,S1_VH_glcm_ent_5x5,0.004397468542839542,89,False,Sentinel-1 SAR,static_or_annual,texture
20,2,S1_VVdesc_p75,0.00422898208803066,90,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,2,S1_VH_glcm_asm_5x5,0.0039002013401095467,91,False,Sentinel-1 SAR,static_or_annual,texture
20,2,S1_VHdesc_p75,0.003424479713137317,92,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,2,DEM_hillshade,0.002993597808164214,93,False,DEM/topography,static_or_annual,topographic
20,2,S1_VHdesc_std,0.002685447195460439,94,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,2,S1_VVminusVH_desc_p50,0.002630530892703041,95,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,2,S1_VVdesc_std,0.0023999433352065243,96,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,2,DEM_aspect,0.0022306518228015775,97,False,DEM/topography,static_or_annual,topographic
20,3,S2_dry_CVI,0.022613030552347996,1,True,Sentinel-2 optical,dry,spectral_index
20,3,S2_dry_B11,0.021475649613304334,2,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,3,DEM_elevation,0.0208738716321769,3,True,DEM/topography,static_or_annual,topographic
20,3,S2_wet_NBR2,0.01821236664083428,4,True,Sentinel-2 optical,wet,spectral_index
20,3,S1_VHasc_p50,0.01800986120758052,5,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,3,S2_dry_B12,0.01778051040332141,6,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,3,S2_dry_MNDWI,0.01689840829098393,7,True,Sentinel-2 optical,dry,spectral_index
20,3,L89_dry_SWIR1,0.0165725288356238,8,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,3,L89_dry_SWIR2_p75,0.01649347847860291,9,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,3,S2_dry_GNDVI,0.0160527803224092,10,True,Sentinel-2 optical,dry,spectral_index
20,3,S2_dry_B2,0.01584055894570922,11,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,3,S2_dry_NDI,0.015627375034017437,12,True,Sentinel-2 optical,dry,spectral_index
20,3,L89_dry_Blue,0.015417756304224334,13,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,3,L89_dry_Green,0.015401163228020922,14,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,3,S2_wet_NDWI,0.015351166573003743,15,True,Sentinel-2 optical,wet,spectral_index
20,3,S2_dry_B7,0.015183015365654053,16,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,3,S2_dry_NBR2,0.014791758866325303,17,True,Sentinel-2 optical,dry,spectral_index
20,3,S2_dry_B6,0.014625000930224624,18,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,3,L89_dry_SWIR2,0.014189243389037754,19,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,3,L89_dry_NBR,0.014060714398343731,20,False,Landsat 8/9 optical,dry,spectral_index
20,3,S2_wet_GNDVI,0.013717210226361883,21,False,Sentinel-2 optical,wet,spectral_index
20,3,S2_dry_NDWI,0.013634577256166104,22,False,Sentinel-2 optical,dry,spectral_index
20,3,L89_dry_Red,0.013535896606263632,23,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,3,L89_dry_MSI,0.013115032867980894,24,True,Landsat 8/9 optical,dry,spectral_index
20,3,S2_wet_RDVI,0.013039294966189614,25,False,Sentinel-2 optical,wet,spectral_index
20,3,L89_dry_NBR2,0.013010317612902162,26,False,Landsat 8/9 optical,dry,spectral_index
20,3,S2_dry_SR,0.012856549361470335,27,True,Sentinel-2 optical,dry,spectral_index
20,3,S2_dry_B8,0.012809169310249361,28,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,3,L89_wet_NBR2,0.012501985667107106,29,True,Landsat 8/9 optical,wet,spectral_index
20,3,L89_dry_NIR,0.01211161047353788,30,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,3,S1_VVasc_p50,0.01202909181488915,31,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,3,S2_dry_B3,0.011906541732017563,32,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,3,S2_wet_SR,0.011875622617915546,33,True,Sentinel-2 optical,wet,spectral_index
20,3,S2_wet_NLI,0.011736533474262168,34,True,Sentinel-2 optical,wet,spectral_index
20,3,L89_dry_NDVI,0.011714915500392012,35,True,Landsat 8/9 optical,dry,spectral_index
20,3,S2_dry_MSR,0.011567566665455565,36,False,Sentinel-2 optical,dry,spectral_index
20,3,S2_dry_PSRI,0.011267266855796532,37,True,Sentinel-2 optical,dry,spectral_index
20,3,S2_dry_NDMI,0.011218209445211982,38,True,Sentinel-2 optical,dry,spectral_index
20,3,S2_wet_NBR,0.011212255158294798,39,False,Sentinel-2 optical,wet,spectral_index
20,3,S2_dry_NLI,0.011143150901703357,40,False,Sentinel-2 optical,dry,spectral_index
20,3,L89_dry_BSI,0.011063357513576653,41,False,Landsat 8/9 optical,dry,spectral_index
20,3,S2_wet_CI_RE,0.010931829567979168,42,False,Sentinel-2 optical,wet,spectral_index
20,3,S2_wet_CVI,0.010751739088216103,43,True,Sentinel-2 optical,wet,spectral_index
20,3,S2_dry_NDVI,0.010529521189107303,44,False,Sentinel-2 optical,dry,spectral_index
20,3,S2_dry_CI_RE,0.010488057986973439,45,False,Sentinel-2 optical,dry,spectral_index
20,3,S2_wet_B7,0.010440765409521395,46,True,Sentinel-2 optical,wet,spectral_band_or_percentile
20,3,L89_dry_NDMI,0.010396428097250585,47,False,Landsat 8/9 optical,dry,spectral_index
20,3,S2_wet_NDVI,0.010336947190941049,48,False,Sentinel-2 optical,wet,spectral_index
20,3,S2_wet_NDVI_RE,0.010245087553099093,49,False,Sentinel-2 optical,wet,spectral_index
20,3,S2_wet_B12,0.010200629036977792,50,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,3,S2_wet_B11,0.009998258476887244,51,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,3,S2_dry_MTCI,0.009964869605962138,52,False,Sentinel-2 optical,dry,spectral_index
20,3,S2_dry_NDVI_RE,0.00995517518349864,53,False,Sentinel-2 optical,dry,spectral_index
20,3,S2_wet_B8,0.00976336096583368,54,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,3,S2_dry_B5,0.009547378255210067,55,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,3,L89_wet_NBR,0.009404815626587305,56,False,Landsat 8/9 optical,wet,spectral_index
20,3,S2_dry_NBR,0.0093974299882479,57,False,Sentinel-2 optical,dry,spectral_index
20,3,S2_wet_B6,0.009266856886682643,58,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,3,S2_dry_B4,0.009087214467365783,59,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,3,S2_dry_RDVI,0.008865485029597282,60,False,Sentinel-2 optical,dry,spectral_index
20,3,S2_wet_MSR,0.008847191829648725,61,False,Sentinel-2 optical,wet,spectral_index
20,3,S2_wet_B3,0.00873430946635126,62,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,3,S2_wet_MNDWI,0.008605000841184585,63,False,Sentinel-2 optical,wet,spectral_index
20,3,S2_wet_B4,0.008550706050742495,64,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,3,L89_wet_NIR,0.008388610868051516,65,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,3,S2_wet_MTCI,0.008326816368267091,66,False,Sentinel-2 optical,wet,spectral_index
20,3,S2_wet_B2,0.008216772480987811,67,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,3,L89_wet_SWIR2,0.007877649779363442,68,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,3,S2_wet_NDMI,0.007854794035609626,69,False,Sentinel-2 optical,wet,spectral_index
20,3,S2_wet_B5,0.007761310805014609,70,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,3,S2_wet_NDI,0.007653565765105612,71,False,Sentinel-2 optical,wet,spectral_index
20,3,L89_wet_BSI,0.007592364207977941,72,False,Landsat 8/9 optical,wet,spectral_index
20,3,S1_VH_glcm_contrast_5x5,0.0073038849634250134,73,False,Sentinel-1 SAR,static_or_annual,texture
20,3,DEM_slope,0.007253310490046602,74,False,DEM/topography,static_or_annual,topographic
20,3,L89_wet_NDVI,0.006724044537066103,75,False,Landsat 8/9 optical,wet,spectral_index
20,3,S1_VVminusVH_asc_p50,0.006299785530199338,76,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,3,L89_wet_Red,0.006226486340761534,77,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,3,S1_VHdesc_p25,0.006072693717416091,78,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,3,L89_wet_Green,0.006017941769364852,79,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,3,L89_wet_SWIR2_p75,0.00589465071343705,80,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,3,L89_wet_NDMI,0.005891015524181661,81,False,Landsat 8/9 optical,wet,spectral_index
20,3,L89_wet_SWIR1,0.0058282783105480926,82,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,3,S1_VHdesc_p50,0.005526453943555618,83,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,3,S1_VVdesc_p25,0.005448707441962416,84,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,3,L89_wet_Blue,0.005193712320949693,85,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,3,S1_VVdesc_p50,0.00492372939624475,86,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,3,L89_wet_MSI,0.0048823466704949105,87,False,Landsat 8/9 optical,wet,spectral_index
20,3,S2_wet_PSRI,0.004056248469715854,88,False,Sentinel-2 optical,wet,spectral_index
20,3,S1_VH_glcm_ent_5x5,0.003643040272962156,89,False,Sentinel-1 SAR,static_or_annual,texture
20,3,S1_VH_glcm_asm_5x5,0.0036328585870776453,90,False,Sentinel-1 SAR,static_or_annual,texture
20,3,S1_VHdesc_p75,0.003611294644648962,91,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,3,S1_VVdesc_p75,0.0034572356007342786,92,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,3,DEM_hillshade,0.0027184369056051805,93,False,DEM/topography,static_or_annual,topographic
20,3,S1_VHdesc_std,0.002702369681679243,94,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,3,S1_VVminusVH_desc_p50,0.002433983321457303,95,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,3,S1_VVdesc_std,0.0019984135523101534,96,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,3,DEM_aspect,0.0017417401504214965,97,False,DEM/topography,static_or_annual,topographic
20,4,S2_dry_CVI,0.02485939038595079,1,True,Sentinel-2 optical,dry,spectral_index
20,4,DEM_elevation,0.021670507104903584,2,True,DEM/topography,static_or_annual,topographic
20,4,S2_dry_MNDWI,0.020787393661285073,3,True,Sentinel-2 optical,dry,spectral_index
20,4,S2_dry_NDI,0.01753757668193945,4,True,Sentinel-2 optical,dry,spectral_index
20,4,S2_wet_NBR2,0.01743167499592092,5,True,Sentinel-2 optical,wet,spectral_index
20,4,S2_dry_B12,0.016684426072910614,6,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,4,S2_dry_B2,0.016170855719910938,7,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,4,L89_dry_Green,0.016001590851389514,8,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,4,S1_VHasc_p50,0.015598853889564931,9,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,4,L89_dry_SWIR2,0.015091377044169553,10,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,4,S2_dry_B8,0.01486593043612195,11,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,4,S2_dry_B11,0.014832714452827196,12,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,4,L89_dry_Red,0.014430772826258164,13,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,4,L89_dry_SWIR1,0.014424030018939745,14,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,4,L89_wet_NBR2,0.014247525896803902,15,True,Landsat 8/9 optical,wet,spectral_index
20,4,S2_wet_B12,0.01402616122453631,16,True,Sentinel-2 optical,wet,spectral_band_or_percentile
20,4,S2_dry_B7,0.014014585329040713,17,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,4,L89_dry_Blue,0.013986885336986728,18,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,4,L89_dry_NDMI,0.013729613971505614,19,True,Landsat 8/9 optical,dry,spectral_index
20,4,S2_dry_NBR,0.013571863140002364,20,False,Sentinel-2 optical,dry,spectral_index
20,4,L89_dry_NIR,0.013555260120654338,21,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,4,L89_dry_NBR,0.01349944618866445,22,False,Landsat 8/9 optical,dry,spectral_index
20,4,S2_wet_NDWI,0.013005822700164416,23,True,Sentinel-2 optical,wet,spectral_index
20,4,S1_VVasc_p50,0.012966070521412087,24,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,4,S2_dry_B3,0.01296401812628386,25,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,4,L89_dry_NDVI,0.012916030626657093,26,True,Landsat 8/9 optical,dry,spectral_index
20,4,L89_dry_MSI,0.012817838316954787,27,True,Landsat 8/9 optical,dry,spectral_index
20,4,L89_dry_SWIR2_p75,0.01279815552542471,28,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,4,S2_dry_NBR2,0.012689151565250497,29,True,Sentinel-2 optical,dry,spectral_index
20,4,S2_dry_NDWI,0.012473030508654585,30,True,Sentinel-2 optical,dry,spectral_index
20,4,S2_dry_B6,0.012433240338514832,31,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,4,S2_wet_CI_RE,0.012356016016261672,32,True,Sentinel-2 optical,wet,spectral_index
20,4,S2_dry_GNDVI,0.012327909923632606,33,False,Sentinel-2 optical,dry,spectral_index
20,4,S2_dry_NLI,0.012304651913948353,34,False,Sentinel-2 optical,dry,spectral_index
20,4,S2_wet_NBR,0.012025431420073491,35,True,Sentinel-2 optical,wet,spectral_index
20,4,S2_wet_CVI,0.011888877289154975,36,True,Sentinel-2 optical,wet,spectral_index
20,4,S2_wet_NDVI,0.011467064271189584,37,False,Sentinel-2 optical,wet,spectral_index
20,4,S2_dry_NDMI,0.011420655872866857,38,True,Sentinel-2 optical,dry,spectral_index
20,4,L89_dry_BSI,0.011413530441245373,39,False,Landsat 8/9 optical,dry,spectral_index
20,4,S2_wet_NDVI_RE,0.011333229342160599,40,False,Sentinel-2 optical,wet,spectral_index
20,4,S2_dry_NDVI_RE,0.011273493176573297,41,False,Sentinel-2 optical,dry,spectral_index
20,4,S2_wet_B11,0.011006940234631595,42,True,Sentinel-2 optical,wet,spectral_band_or_percentile
20,4,S2_wet_GNDVI,0.010964200416538667,43,False,Sentinel-2 optical,wet,spectral_index
20,4,L89_dry_NBR2,0.010939918500055682,44,False,Landsat 8/9 optical,dry,spectral_index
20,4,S2_wet_NLI,0.010879575285564706,45,False,Sentinel-2 optical,wet,spectral_index
20,4,S2_dry_RDVI,0.010826450782668418,46,False,Sentinel-2 optical,dry,spectral_index
20,4,S2_wet_RDVI,0.0107880707173977,47,False,Sentinel-2 optical,wet,spectral_index
20,4,S2_dry_SR,0.010522358399076425,48,True,Sentinel-2 optical,dry,spectral_index
20,4,S2_dry_CI_RE,0.010501872337425455,49,False,Sentinel-2 optical,dry,spectral_index
20,4,S2_dry_NDVI,0.010485199576923319,50,False,Sentinel-2 optical,dry,spectral_index
20,4,S2_dry_B5,0.010479962079307806,51,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,4,S2_dry_MSR,0.010408848900186953,52,False,Sentinel-2 optical,dry,spectral_index
20,4,S2_wet_MSR,0.010364228158121961,53,False,Sentinel-2 optical,wet,spectral_index
20,4,S2_dry_B4,0.010195717227520915,54,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,4,S2_dry_MTCI,0.010156187966732603,55,False,Sentinel-2 optical,dry,spectral_index
20,4,S2_dry_PSRI,0.009888393596870354,56,False,Sentinel-2 optical,dry,spectral_index
20,4,S2_wet_SR,0.009863173355086153,57,False,Sentinel-2 optical,wet,spectral_index
20,4,S2_wet_MTCI,0.009841125027122458,58,False,Sentinel-2 optical,wet,spectral_index
20,4,S2_wet_B8,0.009006395684788303,59,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,4,S2_wet_MNDWI,0.008986308381860368,60,False,Sentinel-2 optical,wet,spectral_index
20,4,S2_wet_B2,0.008391014314634803,61,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,4,S1_VH_glcm_contrast_5x5,0.008251103937545693,62,False,Sentinel-1 SAR,static_or_annual,texture
20,4,S2_wet_B4,0.008188431043119991,63,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,4,S2_wet_B3,0.00817113397842666,64,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,4,DEM_slope,0.008162210536320574,65,False,DEM/topography,static_or_annual,topographic
20,4,S2_wet_NDMI,0.007884401982561271,66,False,Sentinel-2 optical,wet,spectral_index
20,4,L89_wet_NBR,0.007860069264795598,67,False,Landsat 8/9 optical,wet,spectral_index
20,4,S2_wet_B6,0.007536577370417712,68,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,4,S2_wet_NDI,0.007500756173274019,69,False,Sentinel-2 optical,wet,spectral_index
20,4,L89_wet_SWIR2,0.007365422712699562,70,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,4,L89_wet_NDVI,0.0072698177205813685,71,False,Landsat 8/9 optical,wet,spectral_index
20,4,S2_wet_B5,0.007144943372955179,72,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,4,S1_VHdesc_p50,0.007068675499815272,73,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,4,L89_wet_NIR,0.007039987313680808,74,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,4,S1_VHdesc_p25,0.006887253450568798,75,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,4,L89_wet_BSI,0.006854589046689,76,False,Landsat 8/9 optical,wet,spectral_index
20,4,S2_wet_B7,0.006814107852745662,77,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,4,S1_VVminusVH_asc_p50,0.006527582162823866,78,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,4,L89_wet_NDMI,0.006417971754530135,79,False,Landsat 8/9 optical,wet,spectral_index
20,4,L89_wet_SWIR1,0.006301404670805682,80,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,4,L89_wet_Blue,0.006219594823216618,81,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,4,L89_wet_SWIR2_p75,0.006142035936716579,82,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,4,L89_wet_Red,0.005991066615103738,83,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,4,L89_wet_Green,0.005711881285144644,84,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,4,L89_wet_MSI,0.005266833823214536,85,False,Landsat 8/9 optical,wet,spectral_index
20,4,S1_VVdesc_p25,0.005035430816451638,86,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,4,S1_VVdesc_p50,0.004714580557208084,87,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,4,S1_VH_glcm_ent_5x5,0.004237734538556283,88,False,Sentinel-1 SAR,static_or_annual,texture
20,4,S2_wet_PSRI,0.004114279080331032,89,False,Sentinel-2 optical,wet,spectral_index
20,4,S1_VHdesc_p75,0.0040880655049797526,90,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,4,S1_VVdesc_p75,0.003955166555370232,91,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,4,S1_VH_glcm_asm_5x5,0.0037670121281210642,92,False,Sentinel-1 SAR,static_or_annual,texture
20,4,DEM_hillshade,0.003284077290777877,93,False,DEM/topography,static_or_annual,topographic
20,4,S1_VHdesc_std,0.003065624770652474,94,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,4,S1_VVminusVH_desc_p50,0.0025351737696687614,95,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,4,S1_VVdesc_std,0.0022997713790470025,96,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,4,DEM_aspect,0.0019366370918577189,97,False,DEM/topography,static_or_annual,topographic
20,5,S2_dry_CVI,0.0245891458376002,1,True,Sentinel-2 optical,dry,spectral_index
20,5,S2_dry_MNDWI,0.019448064646973268,2,True,Sentinel-2 optical,dry,spectral_index
20,5,DEM_elevation,0.01879587051538236,3,True,DEM/topography,static_or_annual,topographic
20,5,S2_wet_NBR2,0.018185656750228894,4,True,Sentinel-2 optical,wet,spectral_index
20,5,S2_dry_B11,0.01683210005658176,5,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,5,S2_dry_B12,0.016571683039064942,6,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,5,S2_dry_B3,0.016548605410920337,7,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,5,L89_dry_SWIR1,0.016107739424020873,8,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
