DEM_elevation,S2_dry_CVI,S2_dry_MNDWI,L89_dry_SWIR1,L89_dry_NIR,S2_dry_B2,S1_VHasc_p50,L89_dry_Green,S2_wet_B12,L89_dry_MSI,S2_dry_B5,L89_wet_NBR2,S2_dry_NDI,S2_dry_NDMI,S2_wet_NBR2,S2_wet_B8,L89_wet_MSI,S2_wet_NDMI,L89_wet_NIR,L89_wet_Green,L89_wet_NDMI,S2_dry_NBR2,S2_wet_CVI,L89_dry_BSI,L89_wet_SWIR2
629.0,3.913207,-0.4768682,0.1657225,0.1823875,0.0407,-19.10254,0.059105,0.1548,0.9086286,0.1252,0.21434698,-0.25892302,-0.09146598,0.120927565,0.21869999,0.7004947,-0.027084902,0.399225,0.14122,0.17612833,0.08386275,3.604483,0.07966864,0.18093
632.0,3.7801418,-0.48272556,0.16001625,0.16047,0.0404,-18.98517,0.0569325,0.148,1.0152044,0.1234,0.18341124,-0.2485017,-0.111270405,0.14847939,0.21515,0.79084086,0.0033260148,0.4754275,0.2812775,0.11679381,0.07586131,3.3452969,0.13806237,0.2594425
583.0,3.6099775,-0.3876543,0.1087425,0.11504,0.0408,-19.515587,0.047665,0.1205,0.9324279,0.1146,0.21827717,-0.27601808,-0.047150474,0.11376056,0.1875,0.73991024,-0.017703127,0.3214275,0.0845425,0.14948457,0.026907498,3.12296,0.14131771,0.119715
586.0,4.2222967,-0.4483718,0.13132,0.1650075,0.03655,-17.007689,0.04789875,0.1552,0.8754938,0.1121,0.10834827,-0.20775291,-0.008683692,0.13843924,0.2192,0.88130707,0.034397256,0.195395,0.072965,0.06309066,0.12333679,2.7877338,0.07344604,0.14221
602.0,3.6605341,-0.3707304,0.12525626,0.15453,0.03775,-17.931593,0.05306875,0.1234,0.82977045,0.11525,0.12875727,-0.2548176,-0.02741555,0.17452095,0.2488,0.7078388,0.08812595,0.216295,0.07361125,0.1806443,0.056498226,2.7030087,0.083053,0.11123125
591.0,3.9780192,-0.42829102,0.158435,0.1875575,0.0421,-18.973755,0.05663,0.12955001,0.86024004,0.1272,0.07105269,-0.18666326,-0.04102656,0.18903336,0.23615,0.9988836,0.09843132,0.1724325,0.0662,0.00055850117,0.095334135,2.446258,0.076153316,0.1493875
598.0,3.7481058,-0.40229368,0.1196325,0.13831875,0.03795,-19.906628,0.0519,0.1252,0.851872,0.12535,0.08627161,-0.283739,-0.062982455,0.16428566,0.2181,0.7714362,0.08822066,0.256445,0.1239225,0.13067478,0.05267527,2.7145138,0.10354087,0.159975
598.0,4.006436,-0.39555553,0.12956,0.1536775,0.0404,-18.033215,0.052615,0.14570001,0.85700583,0.1217,0.09565217,-0.2689139,-0.025137486,0.16002734,0.22805,0.8842105,0.0153092025,0.16245,0.0663925,0.061452515,0.046153836,2.962087,0.09178851,0.11856
601.0,3.835487,-0.39959198,0.1376725,0.1586825,0.0408,-18.381687,0.0534675,0.13685,0.8632647,0.12425,0.10891964,-0.23503567,-0.024587793,0.13755287,0.1979,0.82918334,0.05467256,0.166465,0.06741,0.093384124,0.05017188,3.0373237,0.08843529,0.110915
601.0,3.7548754,-0.3995859,0.135885,0.1523025,0.0401,-18.581347,0.05124,0.1387,0.8825324,0.1234,0.107279584,-0.2599034,-0.043513313,0.1403509,0.1772,0.90533274,-0.037731525,0.1641275,0.065595,0.04968542,0.07345067,2.9564934,0.102825046,0.1197975
603.0,3.7428153,-0.3979237,0.1337675,0.155025,0.04105,-19.254469,0.05311,0.1253,0.90482354,0.1283,0.12591466,-0.27263707,-0.05161392,0.056284435,0.1417,0.8230481,-0.035583764,0.1888225,0.0750275,0.09706376,0.04121116,3.0981898,0.09792765,0.12065
606.0,3.836493,-0.38580394,0.1336025,0.1535675,0.04,-18.70669,0.05344,0.12665,0.9114075,0.1244,0.10879918,-0.28091168,-0.03376206,0.058181845,0.1446,0.8753036,-0.03173508,0.1729,0.0706275,0.06649396,0.045528468,3.4153636,0.1035617,0.12164
605.0,3.858502,-0.38469493,0.1201825,0.15068,0.0394,-19.377813,0.0512125,0.12955001,0.87543356,0.1235,0.10651408,-0.28362012,-0.029490614,0.048660766,0.13440001,0.84448063,-0.034400627,0.167455,0.06895,0.08431609,0.03545051,3.1080449,0.10114581,0.1141875
604.0,3.8161745,-0.39189947,0.1264525,0.1541725,0.0414,-21.150778,0.05135,0.12745,0.90304923,0.1251,0.099426925,-0.27598652,-0.045353454,0.04472939,0.1259,0.85444015,-0.043944117,0.16531,0.0678225,0.07849262,0.029358555,3.3969958,0.10765391,0.1157
603.0,3.8153114,-0.38372177,0.11967375,0.15189,0.04005,-21.087881,0.05081375,0.1233,0.85762215,0.12535,0.103334114,-0.27435136,-0.026437815,0.05720081,0.1311,0.8342702,-0.043478247,0.16278,0.067355,0.09035191,0.045565248,3.2997289,0.09239077,0.110365
604.0,3.8324103,-0.39632025,0.118175,0.133685,0.0393,-20.443499,0.0496175,0.12685001,0.89426637,0.1181,0.1056178,-0.27952522,-0.04603173,0.053958878,0.12755,0.82240015,-0.05499753,0.14133,0.0537975,0.09891273,0.03616414,2.9891496,0.098580144,0.09514375
607.0,3.7654214,-0.38461536,0.1127575,0.1322825,0.0371,-20.005062,0.04827,0.1191,0.8727474,0.1167,0.12405743,-0.28926793,-0.03275799,0.062137503,0.131,0.75549763,-0.028064972,0.3084475,0.1280475,0.14169168,0.042219568,3.087446,0.09626454,0.16961375
605.0,3.872748,-0.38959286,0.120265,0.14672,0.0394,-21.273401,0.0502225,0.1142,0.8950194,0.12035,0.10787166,-0.2787206,-0.02783769,0.060960848,0.1289,0.8547815,-0.039043833,0.15926,0.0657875,0.078294136,0.042583775,3.0174518,0.10231806,0.1096225
607.0,3.8812532,-0.3935484,0.1172675,0.139515,0.0402,-21.707,0.0517625,0.128,0.87287503,0.1248,0.10368447,-0.286052,-0.032455117,0.05544147,0.1252,0.86160827,-0.050724633,0.16036,0.0663925,0.07433988,0.042620625,3.0485203,0.10198465,0.1122075
621.0,4.7208476,-0.62509125,0.170865,0.34252,0.0289,-12.724574,0.0457125,0.0998,0.49916655,0.08585,0.3942189,0.23929708,0.29108557,0.40212548,0.484,0.46268815,0.32149965,0.3846775,0.0529725,0.36734545,0.40424404,3.5540574,-0.29099545,0.0766775
620.0,4.674844,-0.64291567,0.17849626,0.36164626,0.0314,-14.870082,0.04699125,0.0786,0.49826065,0.0903,0.41159162,0.2631579,0.2780807,0.39349517,0.3581,0.4338202,0.31896868,0.4229575,0.0554475,0.39487505,0.41269842,2.7758331,-0.27904677,0.076485
636.0,4.2923737,-0.62376314,0.17026,0.3412825,0.0317,-13.749236,0.04519,0.15,0.4779863,0.09425,0.40543962,0.25689852,0.29432696,0.29879922,0.4628,0.4615891,0.27697986,0.40808,0.0526975,0.36837366,0.39132386,2.5227668,-0.29127365,0.07632
634.0,5.0664115,-0.63996625,0.171855,0.32771125,0.0324,-14.274179,0.04663375,0.0909,0.49282992,0.0857,0.41625947,0.23410405,0.3033839,0.41257298,0.42,0.42192525,0.31655705,0.4113525,0.051295,0.4065437,0.40894902,4.04653,-0.28315148,0.0728275
633.0,4.3186135,-0.630311,0.1712225,0.333225,0.0292,-14.577122,0.045245,0.091749996,0.5138345,0.087,0.4124523,0.17180617,0.2765693,0.42422077,0.44414997,0.45647594,0.32181796,0.40115,0.0522025,0.3731775,0.3822576,3.3541718,-0.26238444,0.0720025
629.0,4.0298443,-0.6313402,0.1807925,0.378765,0.0299,-14.182288,0.0490125,0.0997,0.4930727,0.0855,0.45922425,0.2631579,0.29091462,0.4127144,0.4803,0.4099513,0.3112925,0.4490275,0.0541825,0.4184887,0.40826246,3.4579966,-0.2815823,0.07874
642.0,3.5381804,-0.5668165,0.17412375,0.3291825,0.0374,-14.043011,0.04935625,0.0889,0.5271852,0.0977,0.45071873,0.26358145,0.30074388,0.4150534,0.39875,0.43713725,0.3397713,0.45802,0.0515975,0.39165553,0.38528895,3.3174138,-0.26879197,0.07258
634.0,4.4069333,-0.63162243,0.174275,0.36408,0.0306,-14.080282,0.0481875,0.1007,0.4886426,0.0863,0.40846503,0.25593755,0.30123428,0.41028857,0.4682,0.41768894,0.310649,0.3634475,0.04938375,0.41075906,0.40483192,3.870309,-0.2835168,0.0673
651.0,4.3788247,-0.63652027,0.17470124,0.343455,0.0305,-14.831556,0.04476375,0.08984999,0.5100992,0.0908,0.36754102,0.19714287,0.25136304,0.40455064,0.40710002,0.4440943,0.33323008,0.33524624,0.04641375,0.3850149,0.36482936,3.1192048,-0.28446174,0.06745125
631.0,3.9536672,-0.60145384,0.17741,0.3653175,0.03215,-15.194012,0.0473075,0.0916,0.49210617,0.08845,0.41700447,0.27768084,0.3002128,0.40907586,0.4436,0.4213455,0.32417414,0.4342325,0.056025,0.4071487,0.38465777,3.4524515,-0.2991933,0.076595
647.0,3.6464748,-0.5959082,0.18016,0.3640525,0.03505,-13.832484,0.05333,0.0889,0.49487367,0.09875,0.39657265,0.20053785,0.2571365,0.39994696,0.4611,0.42465326,0.35585368,0.3999675,0.0541,0.40385038,0.33993444,3.6291924,-0.2902637,0.0720025
636.0,3.832551,-0.6050633,0.18566,0.3568475,0.0327,-14.459648,0.05157,0.1042,0.56879175,0.0912,0.43521354,0.25017717,0.295497,0.40910625,0.4645,0.4156185,0.32218802,0.4693225,0.0577025,0.41281,0.36687028,3.2134364,-0.23226035,0.07786
644.0,3.8446066,-0.6122636,0.1827175,0.351595,0.0317,-14.359231,0.0548975,0.1043,0.5055248,0.09325,0.40777335,0.27121824,0.28352183,0.4132208,0.4916,0.41802147,0.32870126,0.43118,0.0548975,0.4104159,0.40080288,3.3403933,-0.28144747,0.075825
644.0,4.296436,-0.64748806,0.17807,0.35341,0.02815,-14.061623,0.05058,0.0913,0.506508,0.09005,0.4034962,0.25184578,0.30334935,0.40072203,0.4172,0.44495013,0.32318425,0.4252125,0.0547875,0.38413084,0.40397844,3.0508125,-0.26883137,0.0798125
668.0,4.11368,-0.6373673,0.1794175,0.34393626,0.0332,-14.067654,0.05036,0.09545,0.536176,0.0866,0.395148,0.2601432,0.26649892,0.40063715,0.4221,0.44584653,0.318212,0.38861,0.05201,0.38327268,0.37868318,3.8424213,-0.2636098,0.07423
653.0,3.637442,-0.6185971,0.18709,0.3499175,0.0381,-14.921184,0.0536325,0.0968,0.52026045,0.09945,0.3832171,0.26997215,0.25010794,0.41054192,0.4504,0.45383498,0.34010726,0.43666625,0.06261125,0.37567374,0.3573726,3.1174302,-0.256618,0.08216375
647.0,4.2552423,-0.6340355,0.172845,0.338505,0.0311,-14.578107,0.0460975,0.0986,0.4950212,0.0874,0.39147794,0.26159558,0.2637236,0.4100688,0.4518,0.4512213,0.3238597,0.44420126,0.050635,0.37815383,0.38985506,4.183632,-0.28986216,0.07966125
663.0,4.148219,-0.6208766,0.17158,0.3256075,0.0295,-13.804933,0.0461525,0.09325,0.5167402,0.09105,0.4102153,0.21880603,0.24837321,0.42052954,0.4484,0.43458572,0.32998827,0.4280725,0.05256,0.3941307,0.3996352,3.9869518,-0.2581889,0.0742025
663.0,4.2370605,-0.6360109,0.1774925,0.32691374,0.02905,-15.196126,0.04800875,0.0925,0.5583252,0.0856,0.42037305,0.3021692,0.28725353,0.41976485,0.4432,0.4342605,0.34390602,0.4262575,0.05443,0.39444685,0.3907189,3.4419951,-0.23830692,0.077035
666.0,4.3769097,-0.6261643,0.1878325,0.305945,0.03185,-13.332187,0.0495625,0.11295,0.61766493,0.09315,0.36674777,0.14828338,0.15351732,0.36322477,0.40135,0.47143593,0.23108926,0.34896874,0.05911875,0.36414796,0.32238862,4.439083,-0.2011428,0.0902625
663.0,4.777313,-0.56121594,0.16377,0.2729725,0.0344,-14.396955,0.051625,0.0977,0.5806502,0.0973,0.32621384,0.012912557,0.2202335,0.34239617,0.37485,0.53089964,0.31442398,0.3578925,0.0704075,0.30642137,0.26605392,4.2950883,-0.19011143,0.0965325
679.0,4.1175017,-0.60984063,0.1900325,0.34558624,0.0339,-14.446606,0.0496175,0.104049996,0.5442034,0.1035,0.31341785,0.2019347,0.2034127,0.40856755,0.48035002,0.5483923,0.3305124,0.31007,0.06136,0.29166234,0.34912282,3.2724338,-0.2549001,0.091225
655.0,4.6338687,-0.5706352,0.177025,0.2665375,0.0357,-13.851046,0.05015375,0.09565,0.62663305,0.10555,0.38170934,-0.040668603,0.10263997,0.35463974,0.36135,0.4334736,0.27635902,0.4162475,0.04915,0.39521232,0.22538,4.675525,-0.14964561,0.0759075
671.0,4.125998,-0.5059322,0.176145,0.2460775,0.0416,-15.753936,0.05718,0.10025,0.71687657,0.1139,0.32181266,-0.109195426,0.055289764,0.31187204,0.32840002,0.49605477,0.26222315,0.28142875,0.05122625,0.33804712,0.19441609,4.043691,-0.07093698,0.07924875
687.0,3.6926281,-0.46886402,0.1400925,0.19413,0.0405,-15.543375,0.0553375,0.0992,0.68844146,0.1092,0.37849143,-0.011691277,0.16104408,0.32085362,0.3496,0.4195942,0.29266036,0.2818825,0.0553925,0.40885332,0.1939158,3.8119576,-0.06445453,0.08314
644.0,4.425039,-0.50331897,0.1685,0.360395,0.0455,-12.241391,0.0504975,0.07265,0.45715806,0.1011,0.38700876,0.108808264,0.28535354,0.3506223,0.3978,0.3596577,0.37648022,0.44394,0.0575925,0.47095847,0.30597013,3.4209557,-0.30406538,0.066255
641.0,4.264647,-0.6309707,0.192535,0.37255,0.031,-14.225099,0.0508825,0.0953,0.47923484,0.0898,0.4163234,0.3071161,0.27304593,0.41006014,0.4676,0.41734055,0.3350597,0.44909626,0.0535775,0.4110938,0.3976365,3.4192147,-0.29830354,0.07317125
517.0,4.3518167,-0.548725,0.23208,0.3338025,0.0536,-13.925369,0.06709375,0.1774,0.6591648,0.146,0.33087292,-0.028643038,0.09961198,0.22292152,0.38349998,0.5409435,0.1512537,0.4609625,0.07581125,0.30044454,0.2311656,3.276941,-0.1217559,0.1299725
520.0,4.44368,-0.5595426,0.23627375,0.31382376,0.05055,-15.321971,0.0647975,0.1465,0.69319123,0.1418,0.28729266,-0.03470259,0.09059774,0.3002124,0.39605,0.6482205,0.22053084,0.35319,0.0776125,0.21342987,0.23451689,3.2976568,-0.095535375,0.14133
518.0,4.3312454,-0.5339233,0.2405225,0.3229125,0.0566,-14.495708,0.07148,0.1637,0.73717684,0.1543,0.28462735,-0.035623398,0.084790066,0.29576254,0.334,0.6381506,0.2285824,0.37072125,0.07715875,0.22405007,0.21915124,3.326989,-0.07370807,0.1337125
525.0,4.3283353,-0.53618133,0.20841625,0.33505374,0.05,-14.049475,0.064055,0.1368,0.6089422,0.1444,0.2947907,-0.0027855106,0.12390048,0.2533753,0.3784,0.59497046,0.22845636,0.37391126,0.07687,0.253984,0.23880596,3.196957,-0.15674306,0.11433875
520.0,4.029414,-0.5317425,0.20841625,0.32966375,0.05105,-15.029076,0.0618275,0.1679,0.6303804,0.1437,0.2640813,-0.0029156175,0.10357541,0.24694592,0.3749,0.66965294,0.13485697,0.3559675,0.07603125,0.19810829,0.22276023,3.1093447,-0.15178023,0.14068376
518.0,4.8312674,-0.58034974,0.23307,0.3086675,0.052,-15.777029,0.0622675,0.164,0.74567574,0.1459,0.32966068,-0.06716416,0.07587768,0.25272125,0.3584,0.5538543,0.14524086,0.48253626,0.0776125,0.28747255,0.22868295,3.1470842,-0.07245392,0.13554125
514.0,4.087104,-0.5562722,0.22185,0.251055,0.0514,-15.084349,0.0622125,0.14275,0.8552459,0.1329,0.32317644,-0.11428608,-0.029343758,0.25896126,0.37115,0.51305103,0.21076733,0.4196025,0.0749175,0.32183248,0.15388733,2.9382114,-0.0020279423,0.1101175
517.0,4.040683,-0.5769638,0.2255075,0.2373875,0.04845,-15.381813,0.06129125,0.1523,0.9274155,0.12735,0.3238183,-0.11229658,-0.063017964,0.2832447,0.4056,0.52042353,0.18862109,0.434425,0.07456,0.31542292,0.14232531,3.2124732,0.032879665,0.11548
522.0,4.285104,-0.57315594,0.2252325,0.234555,0.0496,-16.63082,0.0654575,0.16005,0.96025455,0.1347,0.2643407,-0.14447594,-0.07569724,0.24402809,0.3608,0.6633926,0.17569406,0.39681876,0.08175125,0.2078041,0.13478425,2.9948766,0.052814323,0.14742126
525.0,4.0549183,-0.5780673,0.226855,0.2294125,0.05135,-14.644269,0.0639725,0.17095,0.9840483,0.13585,0.26879597,-0.10763305,-0.061111424,0.22790264,0.34680003,0.6696384,0.15892042,0.37886125,0.08098125,0.20313758,0.1502145,3.1575112,0.060329597,0.14453375
519.0,4.050616,-0.5628638,0.22504,0.2498175,0.0502,-15.063914,0.0644125,0.1682,0.8783848,0.1363,0.29662317,-0.11830636,-0.04868609,0.23441856,0.3556,0.56268334,0.1461315,0.4115725,0.0767875,0.2798498,0.1420266,3.3323514,0.0168878,0.1256275
514.0,4.016323,-0.5527971,0.2250125,0.2437675,0.05205,-15.324488,0.0627625,0.1398,0.8874132,0.1348,0.2929725,-0.103494436,-0.039205413,0.21608041,0.3252,0.6015539,0.15087718,0.4018925,0.079565,0.2487872,0.15145914,3.0975432,0.009803883,0.1322
522.0,4.208321,-0.52507937,0.218825,0.3359475,0.053,-13.630543,0.064715,0.15615,0.6492345,0.1476,0.2595844,0.013192639,0.14428218,0.26660502,0.36065,0.67493427,0.17374083,0.355005,0.078465,0.19451289,0.2331944,3.0528278,-0.13979328,0.14665125
518.0,4.15415,-0.584144,0.2692875,0.27564,0.05575,-15.525363,0.06653,0.20594999,1.0336342,0.14425,0.24494533,-0.08960945,-0.061447904,0.16206996,0.2841,0.8128725,0.011903011,0.34371626,0.08224625,0.11354705,0.19342263,3.638421,0.07134963,0.17184125
511.0,4.1050477,-0.59992445,0.281415,0.26926,0.06055,-17.059862,0.0683175,0.1929,1.1057899,0.1531,0.23204188,-0.10023195,-0.10755529,0.16661961,0.2697,0.8401062,-0.025417719,0.35735625,0.0836075,0.09958112,0.17160557,3.6810575,0.1024877,0.17745125
521.0,4.21003,-0.5371695,0.205295,0.29192,0.0479,-16.167234,0.06026,0.1853,0.699475,0.1249,0.25515434,-0.008978702,0.09833281,0.18674566,0.3245,0.75990254,0.061671842,0.3549225,0.08677,0.13666323,0.203505,2.9340231,-0.10188275,0.156565
515.0,4.231109,-0.5583731,0.20464875,0.28629625,0.0455,-15.401621,0.0606175,0.18024999,0.7099604,0.1262,0.2566855,-0.019804852,0.07926359,0.19518274,0.3168,0.7238247,0.07767794,0.3663625,0.0804175,0.16021077,0.20270331,3.1843488,-0.09597122,0.153815
511.0,3.7575436,-0.5671476,0.2216025,0.27870625,0.0502,-16.036448,0.064165,0.1753,0.7963599,0.1347,0.2592994,-0.054637846,-0.02638408,0.2194197,0.3256,0.80477095,0.0885499,0.320245,0.08105,0.10817385,0.20362447,2.6415606,-0.04170554,0.1520825
511.0,3.8256485,-0.56878966,0.231365,0.295165,0.0488,-14.943865,0.067245,0.1842,0.792909,0.1333,0.24477755,-0.011764672,0.02294831,0.22048242,0.3184,0.82409096,0.086848624,0.30985,0.0788775,0.0965918,0.2157274,3.183614,-0.05032295,0.1549975
511.0,3.5842676,-0.5399984,0.21661125,0.2971725,0.0474,-14.980378,0.06706625,0.15439999,0.7353022,0.12725,0.25879702,0.041891824,0.07012806,0.26782426,0.40615,0.7832387,0.19333363,0.32080874,0.0817375,0.122184984,0.21997377,2.7426958,-0.08358079,0.1476825
513.0,3.6325045,-0.5300137,0.2124725,0.28450876,0.052,-16.03985,0.066255,0.171,0.784969,0.1343,0.26652536,-0.014262563,0.035542116,0.23575416,0.3413,0.7677652,0.14242218,0.3336925,0.086,0.13137195,0.20109817,3.2300384,-0.044960946,0.1518625
514.0,3.745721,-0.5546137,0.206175,0.28785,0.0429,-14.8318615,0.059765,0.1601,0.70638895,0.1215,0.29234362,0.0417619,0.07738593,0.26557183,0.40179998,0.7055334,0.17894216,0.3413375,0.080775,0.17265369,0.22400269,3.1446836,-0.09895262,0.1328875
512.0,3.8484614,-0.5545677,0.2085675,0.2980525,0.04565,-15.121813,0.06376625,0.16475001,0.7032003,0.1217,0.2624003,0.019977158,0.066777244,0.26380983,0.36540002,0.7501181,0.16937146,0.32179874,0.0781075,0.14302444,0.21503489,3.1928642,-0.106353715,0.14067
511.0,3.9092276,-0.56221515,0.2141775,0.2554,0.04655,-16.043337,0.0607275,0.1716,0.8261681,0.1288,0.3152368,-0.045582443,-0.0062262104,0.22199026,0.329,0.59570783,0.11227774,0.3939725,0.082425,0.2533623,0.18004511,2.9541144,-0.030435696,0.12219
512.0,3.9967737,-0.53713936,0.19488625,0.26663375,0.0454,-14.319224,0.06081,0.16605,0.731385,0.129,0.3135894,-0.017543884,0.10078532,0.23255455,0.3204,0.5820683,0.11877625,0.3743375,0.0797575,0.2641679,0.206747,3.0688584,-0.07923315,0.1138575
519.0,4.205197,-0.5397261,0.1899225,0.2729725,0.046,-13.993304,0.0558875,0.1566,0.667923,0.1245,0.3180708,0.021447735,0.13028707,0.26357865,0.3732,0.56409144,0.16279794,0.40014625,0.0805,0.28574485,0.23047347,3.0132604,-0.12314734,0.11024125
520.0,3.9789968,-0.55423486,0.19677,0.26190376,0.0411,-15.817671,0.063725,0.1726,0.7556191,0.11445,0.29971614,-0.014411372,0.062405135,0.22618246,0.3297,0.6231139,0.093169756,0.3822575,0.0826175,0.23901762,0.21231174,3.5921192,-0.06367055,0.11923375
519.0,3.8628492,-0.56997705,0.19897,0.2687375,0.0422,-15.279201,0.0661175,0.1883,0.7416051,0.1118,0.30844247,0.025316471,0.08089263,0.21328598,0.3112,0.6143566,0.03457446,0.39426124,0.07982625,0.24774273,0.21523578,3.38159,-0.072277494,0.11879375
518.0,4.116902,-0.5268698,0.197485,0.2820475,0.04545,-14.450285,0.058665,0.1749,0.66625303,0.11685,0.3122178,0.051965583,0.15562533,0.22898696,0.3145,0.5967657,0.00032457543,0.4165775,0.0803075,0.26254877,0.24503358,3.2718737,-0.12768008,0.11917875
513.0,4.087305,-0.5842481,0.21072625,0.2604875,0.04695,-15.786148,0.0590225,0.1866,0.8186918,0.12625,0.35248843,-0.020985743,0.031138413,0.21184993,0.31809998,0.47475836,0.011847572,0.46451,0.0872925,0.35615438,0.20125768,3.2744007,-0.03711376,0.10558
515.0,3.9128864,-0.53911465,0.22593375,0.251715,0.0536,-17.014793,0.0671075,0.2378,0.88248014,0.1412,0.24518242,-0.090395495,-0.022556417,0.17970398,0.3508,0.8442271,-0.016678315,0.357315,0.09304,0.08446515,0.15232691,3.1494215,0.015423863,0.1939375
513.0,3.7851539,-0.5628336,0.24011,0.25618374,0.051,-18.093634,0.0695825,0.2428,0.9343677,0.1373,0.21408619,-0.09828571,-0.076833986,0.16521034,0.30650002,0.93655753,-0.09399042,0.3419975,0.09601,0.03309528,0.14623217,3.0628407,0.032761373,0.20319125
508.0,4.3545127,-0.56973165,0.207055,0.2787475,0.0472,-15.077842,0.059325,0.18169999,0.75848144,0.12805,0.24247102,-0.011101982,0.057020582,0.19652933,0.3255,0.7203933,0.10339611,0.35077,0.0889425,0.16615811,0.18430553,2.9361937,-0.05576994,0.15473625
497.0,4.3723464,-0.56378603,0.191985,0.26281124,0.0402,-15.228594,0.05674,0.1417,0.73823917,0.1202,0.29662862,-0.049936015,0.06472434,0.2775892,0.40895,0.6056981,0.2113534,0.39098874,0.0674375,0.2550041,0.2171852,2.7851214,-0.07121816,0.1235925
497.0,4.4455614,-0.5546407,0.2048825,0.26431,0.0424,-15.670132,0.06103,0.14675,0.7790172,0.1227,0.29327235,-0.04335258,0.08255282,0.2603188,0.3976,0.6206137,0.14676899,0.3880325,0.0696925,0.24389818,0.20440708,3.0449672,-0.042334978,0.124335
499.0,4.1321445,-0.52857083,0.20502,0.2674725,0.048,-16.1459,0.0644125,0.1502,0.75592583,0.1293,0.26400563,-0.045437396,0.09448695,0.21948135,0.3573,0.5938159,0.22699058,0.3330325,0.0787675,0.25485006,0.20456235,2.8369234,-0.04836337,0.11515
499.0,4.2666516,-0.54267716,0.2096675,0.286365,0.04375,-16.059103,0.0648525,0.1607,0.7224591,0.1246,0.28573737,-0.00947725,0.12475711,0.2683689,0.2847,0.57971555,0.22046831,0.3602025,0.0794825,0.2660507,0.19541147,2.994341,-0.07580658,0.1160025
497.0,4.4000773,-0.5574809,0.18687,0.2538875,0.04,-16.540573,0.05641,0.1412,0.74773276,0.1154,0.26627588,-0.014836825,0.10107906,0.23470238,0.2721,0.64128214,0.12986216,0.3512925,0.060645,0.2235965,0.22215746,2.8273664,-0.06928106,0.12731875
497.0,4.3435173,-0.5572409,0.209035,0.2509175,0.043,-16.84945,0.0588025,0.1471,0.81666666,0.1172,0.26989767,-0.042962972,0.08044445,0.26373264,0.39425,0.66882354,0.19505778,0.34137875,0.06455,0.20128168,0.21505098,2.7176783,-0.025369126,0.1282675
490.0,4.509777,-0.5568005,0.2069725,0.3118025,0.0486,-14.668859,0.06235,0.1523,0.7304031,0.1336,0.2543383,-0.00867411,0.12292471,0.2551947,0.3971,0.6203281,0.13858505,0.37244,0.08193,0.23431791,0.21120888,3.326897,-0.07646419,0.1373425
492.0,4.292819,-0.5486264,0.20792125,0.3083925,0.0492,-14.671855,0.06305125,0.15715,0.65067613,0.13,0.32290232,0.06037616,0.17272124,0.26399016,0.41149998,0.5290569,0.19962339,0.2225375,0.0341075,0.3079958,0.23593707,3.0784495,-0.12604512,0.06026
514.0,4.374954,-0.5962289,0.24617375,0.24540375,0.04945,-17.070108,0.06565,0.20405,0.9699711,0.1295,0.24434549,-0.14519714,-0.09217788,0.20655812,0.32355,0.69278073,0.0020042828,0.393945,0.0880625,0.18148793,0.16764164,3.1183329,0.055195037,0.16333
